date,ticker,ret
2010-01-01,MSFT,-0.0755
2010-01-01,KO,-0.0482
2010-01-01,XOM,-0.0551
2010-01-01,IBM,-0.065
2010-01-01,CVX,-0.0633
2010-01-01,AAPL,-0.0886
2010-01-01,UTX,-0.0278
2010-01-01,PG,0.0224
2010-01-01,DOW,-0.0195
2010-01-01,CAT,-0.076
2010-01-01,WBA,-0.0182
2010-01-01,BA,0.1195
2010-01-01,PFE,0.0258
2010-01-01,JNJ,-0.0241
2010-01-01,MMM,-0.0264
2010-01-01,MRK,0.0449
2010-01-01,DIS,-0.0837
2010-01-01,MCD,-0.0002
2010-01-01,JPM,-0.0643
2010-01-01,WMT,-0.0004
2010-01-01,NKE,-0.0351
2010-01-01,AXP,-0.0661
2010-01-01,INTC,-0.049
2010-01-01,TRV,0.0162
2010-01-01,VZ,-0.0976
2010-01-01,HD,-0.0318
2010-01-01,CSCO,-0.0614
2010-01-01,GS,-0.1192
2010-01-01,V,-0.0621
2010-01-01,UNH,0.0827
2010-02-01,MSFT,0.022
2010-02-01,KO,-0.0282
2010-02-01,XOM,0.0154
2010-02-01,IBM,0.0435
2010-02-01,CVX,0.0119
2010-02-01,AAPL,0.0654
2010-02-01,UTX,0.0236
2010-02-01,PG,0.0281
2010-02-01,DOW,0.045
2010-02-01,CAT,0.0921
2010-02-01,WBA,-0.0187
2010-02-01,BA,0.0492
2010-02-01,PFE,-0.0498
2010-02-01,JNJ,0.01
2010-02-01,MMM,0.0023
2010-02-01,MRK,-0.034
2010-02-01,DIS,0.0572
2010-02-01,MCD,0.0316
2010-02-01,JPM,0.0778
2010-02-01,WMT,0.012
2010-02-01,NKE,0.0604
2010-02-01,AXP,0.0141
2010-02-01,INTC,0.0664
2010-02-01,TRV,0.0379
2010-02-01,VZ,-0.0167
2010-02-01,HD,0.1139
2010-02-01,CSCO,0.0828
2010-02-01,GS,0.0537
2010-02-01,V,0.0411
2010-02-01,UNH,0.0261
2010-03-01,MSFT,0.0215
2010-03-01,KO,0.0516
2010-03-01,XOM,0.0305
2010-03-01,IBM,0.0086
2010-03-01,CVX,0.0488
2010-03-01,AAPL,0.1485
2010-03-01,UTX,0.0723
2010-03-01,PG,-0.0002
2010-03-01,DOW,0.0498
2010-03-01,CAT,0.1017
2010-03-01,WBA,0.0525
2010-03-01,BA,0.1496
2010-03-01,PFE,-0.0228
2010-03-01,JNJ,0.0349
2010-03-01,MMM,0.0427
2010-03-01,MRK,0.023
2010-03-01,DIS,0.1175
2010-03-01,MCD,0.0449
2010-03-01,JPM,0.0662
2010-03-01,WMT,0.0339
2010-03-01,NKE,0.0913
2010-03-01,AXP,0.0851
2010-03-01,INTC,0.0857
2010-03-01,TRV,0.0319
2010-03-01,VZ,0.0722
2010-03-01,HD,0.0444
2010-03-01,CSCO,0.0699
2010-03-01,GS,0.0913
2010-03-01,V,0.0674
2010-03-01,UNH,-0.0351
2010-04-01,MSFT,0.0426
2010-04-01,KO,-0.0282
2010-04-01,XOM,0.0118
2010-04-01,IBM,0.0058
2010-04-01,CVX,0.074
2010-04-01,AAPL,0.111
2010-04-01,UTX,0.0182
2010-04-01,PG,-0.0099
2010-04-01,DOW,0.0426
2010-04-01,CAT,0.0901
2010-04-01,WBA,-0.0523
2010-04-01,BA,-0.0025
2010-04-01,PFE,-0.0251
2010-04-01,JNJ,-0.0138
2010-04-01,MMM,0.061
2010-04-01,MRK,-0.0618
2010-04-01,DIS,0.0553
2010-04-01,MCD,0.058
2010-04-01,JPM,-0.0474
2010-04-01,WMT,-0.0353
2010-04-01,NKE,0.0328
2010-04-01,AXP,0.1178
2010-04-01,INTC,0.0247
2010-04-01,TRV,-0.0593
2010-04-01,VZ,-0.053
2010-04-01,HD,0.089
2010-04-01,CSCO,0.0346
2010-04-01,GS,-0.149
2010-04-01,V,-0.0088
2010-04-01,UNH,-0.0713
2010-05-01,MSFT,-0.1508
2010-05-01,KO,-0.0384
2010-05-01,XOM,-0.1014
2010-05-01,IBM,-0.024
2010-05-01,CVX,-0.0841
2010-05-01,AAPL,-0.0161
2010-05-01,UTX,-0.0953
2010-05-01,PG,-0.0172
2010-05-01,DOW,-0.1271
2010-05-01,CAT,-0.1077
2010-05-01,WBA,-0.0846
2010-05-01,BA,-0.1081
2010-05-01,PFE,-0.0783
2010-05-01,JNJ,-0.0849
2010-05-01,MMM,-0.0996
2010-05-01,MRK,-0.0385
2010-05-01,DIS,-0.0928
2010-05-01,MCD,-0.0449
2010-05-01,JPM,-0.0705
2010-05-01,WMT,-0.0518
2010-05-01,NKE,-0.0465
2010-05-01,AXP,-0.1355
2010-05-01,INTC,-0.0553
2010-05-01,TRV,-0.025
2010-05-01,VZ,-0.0478
2010-05-01,HD,-0.0389
2010-05-01,CSCO,-0.14
2010-05-01,GS,-0.0041
2010-05-01,V,-0.1956
2010-05-01,UNH,-0.0409
2010-06-01,MSFT,-0.1081
2010-06-01,KO,-0.0163
2010-06-01,XOM,-0.0561
2010-06-01,IBM,-0.0142
2010-06-01,CVX,-0.0814
2010-06-01,AAPL,-0.0208
2010-06-01,UTX,-0.0367
2010-06-01,PG,-0.0182
2010-06-01,DOW,-0.113
2010-06-01,CAT,-0.0114
2010-06-01,WBA,-0.1667
2010-06-01,BA,-0.0223
2010-06-01,PFE,-0.0637
2010-06-01,JNJ,0.013
2010-06-01,MMM,-0.004
2010-06-01,MRK,0.0493
2010-06-01,DIS,-0.0575
2010-06-01,MCD,-0.015
2010-06-01,JPM,-0.075
2010-06-01,WMT,-0.0492
2010-06-01,NKE,-0.063
2010-06-01,AXP,0.0003
2010-06-01,INTC,-0.092
2010-06-01,TRV,0.0028
2010-06-01,VZ,0.0182
2010-06-01,HD,-0.164
2010-06-01,CSCO,-0.0799
2010-06-01,GS,-0.09
2010-06-01,V,-0.0236
2010-06-01,UNH,-0.0187
2010-07-01,MSFT,0.1217
2010-07-01,KO,0.0996
2010-07-01,XOM,0.0457
2010-07-01,IBM,0.0398
2010-07-01,CVX,0.123
2010-07-01,AAPL,0.0227
2010-07-01,UTX,0.0954
2010-07-01,PG,0.0277
2010-07-01,DOW,0.1522
2010-07-01,CAT,0.1685
2010-07-01,WBA,0.0693
2010-07-01,BA,0.0859
2010-07-01,PFE,0.0519
2010-07-01,JNJ,-0.0164
2010-07-01,MMM,0.0829
2010-07-01,MRK,-0.0146
2010-07-01,DIS,0.0695
2010-07-01,MCD,0.0586
2010-07-01,JPM,0.1016
2010-07-01,WMT,0.0649
2010-07-01,NKE,0.0902
2010-07-01,AXP,0.1244
2010-07-01,INTC,0.0591
2010-07-01,TRV,0.0244
2010-07-01,VZ,0.1234
2010-07-01,HD,0.0157
2010-07-01,CSCO,0.0826
2010-07-01,GS,0.1489
2010-07-01,V,0.0367
2010-07-01,UNH,0.0722
2010-08-01,MSFT,-0.0858
2010-08-01,KO,0.014
2010-08-01,XOM,-0.0022
2010-08-01,IBM,-0.036
2010-08-01,CVX,-0.0185
2010-08-01,AAPL,-0.055
2010-08-01,UTX,-0.0769
2010-08-01,PG,-0.0244
2010-08-01,DOW,-0.1083
2010-08-01,CAT,-0.0658
2010-08-01,WBA,-0.0524
2010-08-01,BA,-0.0967
2010-08-01,PFE,0.0727
2010-08-01,JNJ,-0.0091
2010-08-01,MMM,-0.0756
2010-08-01,MRK,0.0203
2010-08-01,DIS,-0.0341
2010-08-01,MCD,0.0556
2010-08-01,JPM,-0.0973
2010-08-01,WMT,-0.0146
2010-08-01,NKE,-0.0494
2010-08-01,AXP,-0.1069
2010-08-01,INTC,-0.1348
2010-08-01,TRV,-0.0289
2010-08-01,VZ,0.0162
2010-08-01,HD,-0.0159
2010-08-01,CSCO,-0.1337
2010-08-01,GS,-0.0898
2010-08-01,V,-0.0579
2010-08-01,UNH,0.0417
2010-09-01,MSFT,0.0437
2010-09-01,KO,0.0551
2010-09-01,XOM,0.0453
2010-09-01,IBM,0.0894
2010-09-01,CVX,0.0941
2010-09-01,AAPL,0.1672
2010-09-01,UTX,0.0923
2010-09-01,PG,0.005
2010-09-01,DOW,0.133
2010-09-01,CAT,0.2075
2010-09-01,WBA,0.2463
2010-09-01,BA,0.0885
2010-09-01,PFE,0.0792
2010-09-01,JNJ,0.0866
2010-09-01,MMM,0.1039
2010-09-01,MRK,0.0577
2010-09-01,DIS,0.0172
2010-09-01,MCD,0.0198
2010-09-01,JPM,0.0468
2010-09-01,WMT,0.0674
2010-09-01,NKE,0.1487
2010-09-01,AXP,0.0542
2010-09-01,INTC,0.0869
2010-09-01,TRV,0.0708
2010-09-01,VZ,0.1036
2010-09-01,HD,0.1387
2010-09-01,CSCO,0.0958
2010-09-01,GS,0.0559
2010-09-01,V,0.0765
2010-09-01,UNH,0.1108
2010-10-01,MSFT,0.0888
2010-10-01,KO,0.0478
2010-10-01,XOM,0.0761
2010-10-01,IBM,0.0705
2010-10-01,CVX,0.0191
2010-10-01,AAPL,0.0607
2010-10-01,UTX,0.0497
2010-10-01,PG,0.0681
2010-10-01,DOW,0.1231
2010-10-01,CAT,0.0046
2010-10-01,WBA,0.0113
2010-10-01,BA,0.0616
2010-10-01,PFE,0.0143
2010-10-01,JNJ,0.0287
2010-10-01,MMM,-0.0287
2010-10-01,MRK,-0.0136
2010-10-01,DIS,0.0914
2010-10-01,MCD,0.0438
2010-10-01,JPM,-0.01
2010-10-01,WMT,0.0121
2010-10-01,NKE,0.0162
2010-10-01,AXP,-0.0093
2010-10-01,INTC,0.0443
2010-10-01,TRV,0.0595
2010-10-01,VZ,0.0116
2010-10-01,HD,-0.0246
2010-10-01,CSCO,0.0438
2010-10-01,GS,0.1145
2010-10-01,V,0.0525
2010-10-01,UNH,0.0268
2010-11-01,MSFT,-0.0468
2010-11-01,KO,0.0373
2010-11-01,XOM,0.0528
2010-11-01,IBM,-0.0104
2010-11-01,CVX,-0.011
2010-11-01,AAPL,0.0338
2010-11-01,UTX,0.0124
2010-11-01,PG,-0.0393
2010-11-01,DOW,0.011
2010-11-01,CAT,0.0763
2010-11-01,WBA,0.0338
2010-11-01,BA,-0.0913
2010-11-01,PFE,-0.0537
2010-11-01,JNJ,-0.0259
2010-11-01,MMM,0.0034
2010-11-01,MRK,-0.0507
2010-11-01,DIS,0.0107
2010-11-01,MCD,0.0147
2010-11-01,JPM,-0.0061
2010-11-01,WMT,-0.0015
2010-11-01,NKE,0.0576
2010-11-01,AXP,0.0425
2010-11-01,INTC,0.0631
2010-11-01,TRV,-0.0219
2010-11-01,VZ,-0.0145
2010-11-01,HD,-0.0147
2010-11-01,CSCO,-0.1619
2010-11-01,GS,-0.0288
2010-11-01,V,-0.0532
2010-11-01,UNH,0.013
2010-12-01,MSFT,0.105
2010-12-01,KO,0.0412
2010-12-01,XOM,0.0512
2010-12-01,IBM,0.0375
2010-12-01,CVX,0.127
2010-12-01,AAPL,0.0367
2010-12-01,UTX,0.0458
2010-12-01,PG,0.0534
2010-12-01,DOW,0.0997
2010-12-01,CAT,0.1071
2010-12-01,WBA,0.1179
2010-12-01,BA,0.0234
2010-12-01,PFE,0.0742
2010-12-01,JNJ,0.0049
2010-12-01,MMM,0.0276
2010-12-01,MRK,0.0566
2010-12-01,DIS,0.0383
2010-12-01,MCD,-0.0197
2010-12-01,JPM,0.1342
2010-12-01,WMT,0.0026
2010-12-01,NKE,-0.0046
2010-12-01,AXP,-0.0069
2010-12-01,INTC,-0.006
2010-12-01,TRV,0.0385
2010-12-01,VZ,0.1178
2010-12-01,HD,0.1605
2010-12-01,CSCO,0.0558
2010-12-01,GS,0.077
2010-12-01,V,-0.047
2010-12-01,UNH,-0.0078
2011-01-01,MSFT,-0.0066
2011-01-01,KO,-0.0444
2011-01-01,XOM,0.1034
2011-01-01,IBM,0.1038
2011-01-01,CVX,0.0403
2011-01-01,AAPL,0.052
2011-01-01,UTX,0.0328
2011-01-01,PG,-0.0112
2011-01-01,DOW,0.0393
2011-01-01,CAT,0.0405
2011-01-01,WBA,0.038
2011-01-01,BA,0.0647
2011-01-01,PFE,0.0405
2011-01-01,JNJ,-0.0336
2011-01-01,MMM,0.0188
2011-01-01,MRK,-0.0796
2011-01-01,DIS,0.0363
2011-01-01,MCD,-0.0403
2011-01-01,JPM,0.0606
2011-01-01,WMT,0.0397
2011-01-01,NKE,-0.0344
2011-01-01,AXP,0.0149
2011-01-01,INTC,0.0204
2011-01-01,TRV,0.0099
2011-01-01,VZ,0.0092
2011-01-01,HD,0.0488
2011-01-01,CSCO,0.0455
2011-01-01,GS,-0.027
2011-01-01,V,-0.0075
2011-01-01,UNH,0.1368
2011-02-01,MSFT,-0.0355
2011-02-01,KO,0.017
2011-02-01,XOM,0.0656
2011-02-01,IBM,0.0033
2011-02-01,CVX,0.1005
2011-02-01,AAPL,0.0409
2011-02-01,UTX,0.0328
2011-02-01,PG,-0.0013
2011-02-01,DOW,0.0474
2011-02-01,CAT,0.061
2011-02-01,WBA,0.076
2011-02-01,BA,0.0425
2011-02-01,PFE,0.067
2011-02-01,JNJ,0.037
2011-02-01,MMM,0.0553
2011-02-01,MRK,-0.0181
2011-02-01,DIS,0.1253
2011-02-01,MCD,0.0356
2011-02-01,JPM,0.0389
2011-02-01,WMT,-0.0729
2011-02-01,NKE,0.0794
2011-02-01,AXP,0.0044
2011-02-01,INTC,0.0089
2011-02-01,TRV,0.0652
2011-02-01,VZ,0.0365
2011-02-01,HD,0.019
2011-02-01,CSCO,-0.1225
2011-02-01,GS,0.0031
2011-02-01,V,0.048
2011-02-01,UNH,0.0373
2011-03-01,MSFT,-0.0448
2011-03-01,KO,0.0452
2011-03-01,XOM,-0.0164
2011-03-01,IBM,0.0074
2011-03-01,CVX,0.036
2011-03-01,AAPL,-0.0133
2011-03-01,UTX,0.0133
2011-03-01,PG,-0.023
2011-03-01,DOW,0.0199
2011-03-01,CAT,0.0818
2011-03-01,WBA,-0.0738
2011-03-01,BA,0.0267
2011-03-01,PFE,0.0556
2011-03-01,JNJ,-0.0356
2011-03-01,MMM,0.0138
2011-03-01,MRK,0.0252
2011-03-01,DIS,-0.0149
2011-03-01,MCD,0.0054
2011-03-01,JPM,-0.0126
2011-03-01,WMT,0.0084
2011-03-01,NKE,-0.1462
2011-03-01,AXP,0.0374
2011-03-01,INTC,-0.0601
2011-03-01,TRV,-0.0015
2011-03-01,VZ,0.0439
2011-03-01,HD,-0.0043
2011-03-01,CSCO,-0.0727
2011-03-01,GS,-0.0316
2011-03-01,V,0.0078
2011-03-01,UNH,0.0645
2011-04-01,MSFT,0.0209
2011-04-01,KO,0.0169
2011-04-01,XOM,0.0458
2011-04-01,IBM,0.0461
2011-04-01,CVX,0.0181
2011-04-01,AAPL,0.0047
2011-04-01,UTX,0.0582
2011-04-01,PG,0.0621
2011-04-01,DOW,0.0858
2011-04-01,CAT,0.0404
2011-04-01,WBA,0.0643
2011-04-01,BA,0.0791
2011-04-01,PFE,0.0325
2011-04-01,JNJ,0.1092
2011-04-01,MMM,0.0397
2011-04-01,MRK,0.0891
2011-04-01,DIS,0.0002
2011-04-01,MCD,0.0292
2011-04-01,JPM,-0.0048
2011-04-01,WMT,0.0563
2011-04-01,NKE,0.0875
2011-04-01,AXP,0.0898
2011-04-01,INTC,0.1472
2011-04-01,TRV,0.0639
2011-04-01,VZ,-0.0071
2011-04-01,HD,0.0024
2011-04-01,CSCO,0.0216
2011-04-01,GS,-0.0479
2011-04-01,V,0.0611
2011-04-01,UNH,0.0892
2011-05-01,MSFT,-0.0289
2011-05-01,KO,-0.0096
2011-05-01,XOM,-0.0459
2011-05-01,IBM,-0.0053
2011-05-01,CVX,-0.0343
2011-05-01,AAPL,-0.0066
2011-05-01,UTX,-0.0148
2011-05-01,PG,0.0324
2011-05-01,DOW,-0.1186
2011-05-01,CAT,-0.0833
2011-05-01,WBA,0.0254
2011-05-01,BA,-0.0167
2011-05-01,PFE,0.0324
2011-05-01,JNJ,0.0326
2011-05-01,MMM,-0.0235
2011-05-01,MRK,0.0223
2011-05-01,DIS,-0.0341
2011-05-01,MCD,0.049
2011-05-01,JPM,-0.0524
2011-05-01,WMT,0.011
2011-05-01,NKE,0.0259
2011-05-01,AXP,0.0513
2011-05-01,INTC,-0.0198
2011-05-01,TRV,-0.019
2011-05-01,VZ,-0.0225
2011-05-01,HD,-0.0234
2011-05-01,CSCO,-0.0411
2011-05-01,GS,-0.0658
2011-05-01,V,0.0396
2011-05-01,UNH,-0.0057
2011-06-01,MSFT,0.0396
2011-06-01,KO,0.0142
2011-06-01,XOM,-0.025
2011-06-01,IBM,0.0155
2011-06-01,CVX,-0.0197
2011-06-01,AAPL,-0.035
2011-06-01,UTX,0.0084
2011-06-01,PG,-0.0512
2011-06-01,DOW,0.0033
2011-06-01,CAT,0.0062
2011-06-01,WBA,-0.0268
2011-06-01,BA,-0.0525
2011-06-01,PFE,-0.0396
2011-06-01,JNJ,-0.0114
2011-06-01,MMM,0.005
2011-06-01,MRK,-0.0294
2011-06-01,DIS,-0.0622
2011-06-01,MCD,0.0341
2011-06-01,JPM,-0.0532
2011-06-01,WMT,-0.0377
2011-06-01,NKE,0.0692
2011-06-01,AXP,0.0054
2011-06-01,INTC,-0.0155
2011-06-01,TRV,-0.053
2011-06-01,VZ,0.0081
2011-06-01,HD,0.0052
2011-06-01,CSCO,-0.0708
2011-06-01,GS,-0.0543
2011-06-01,V,0.0395
2011-06-01,UNH,0.057
2011-07-01,MSFT,0.0538
2011-07-01,KO,0.0107
2011-07-01,XOM,-0.0195
2011-07-01,IBM,0.06
2011-07-01,CVX,0.0115
2011-07-01,AAPL,0.1633
2011-07-01,UTX,-0.0641
2011-07-01,PG,-0.0245
2011-07-01,DOW,-0.0314
2011-07-01,CAT,-0.0677
2011-07-01,WBA,-0.0805
2011-07-01,BA,-0.0468
2011-07-01,PFE,-0.0656
2011-07-01,JNJ,-0.026
2011-07-01,MMM,-0.0813
2011-07-01,MRK,-0.0329
2011-07-01,DIS,-0.0108
2011-07-01,MCD,0.0256
2011-07-01,JPM,-0.0059
2011-07-01,WMT,-0.0081
2011-07-01,NKE,0.0019
2011-07-01,AXP,-0.0321
2011-07-01,INTC,0.0077
2011-07-01,TRV,-0.0557
2011-07-01,VZ,-0.039
2011-07-01,HD,-0.0356
2011-07-01,CSCO,0.0269
2011-07-01,GS,0.0141
2011-07-01,V,0.0152
2011-07-01,UNH,-0.0378
2011-08-01,MSFT,-0.0234
2011-08-01,KO,0.0359
2011-08-01,XOM,-0.0664
2011-08-01,IBM,-0.0505
2011-08-01,CVX,-0.0423
2011-08-01,AAPL,-0.0145
2011-08-01,UTX,-0.0979
2011-08-01,PG,0.0356
2011-08-01,DOW,-0.1841
2011-08-01,CAT,-0.0789
2011-08-01,WBA,-0.0923
2011-08-01,BA,-0.0453
2011-08-01,PFE,-0.0036
2011-08-01,JNJ,0.0244
2011-08-01,MMM,-0.0414
2011-08-01,MRK,-0.0303
2011-08-01,DIS,-0.1181
2011-08-01,MCD,0.0525
2011-08-01,JPM,-0.0714
2011-08-01,WMT,0.016
2011-08-01,NKE,-0.0388
2011-08-01,AXP,-0.0066
2011-08-01,INTC,-0.0891
2011-08-01,TRV,-0.0847
2011-08-01,VZ,0.0248
2011-08-01,HD,-0.0372
2011-08-01,CSCO,-0.0188
2011-08-01,GS,-0.1363
2011-08-01,V,0.0291
2011-08-01,UNH,-0.0425
2011-09-01,MSFT,-0.0643
2011-09-01,KO,-0.0344
2011-09-01,XOM,-0.0188
2011-09-01,IBM,0.0172
2011-09-01,CVX,-0.0632
2011-09-01,AAPL,-0.0091
2011-09-01,UTX,-0.0524
2011-09-01,PG,-0.0079
2011-09-01,DOW,-0.2018
2011-09-01,CAT,-0.1886
2011-09-01,WBA,-0.0659
2011-09-01,BA,-0.095
2011-09-01,PFE,-0.0685
2011-09-01,JNJ,-0.0321
2011-09-01,MMM,-0.1349
2011-09-01,MRK,-0.0005
2011-09-01,DIS,-0.1145
2011-09-01,MCD,-0.0286
2011-09-01,JPM,-0.1981
2011-09-01,WMT,-0.0243
2011-09-01,NKE,-0.0096
2011-09-01,AXP,-0.0968
2011-09-01,INTC,0.0599
2011-09-01,TRV,-0.0262
2011-09-01,VZ,0.0176
2011-09-01,HD,-0.0153
2011-09-01,CSCO,-0.0108
2011-09-01,GS,-0.1865
2011-09-01,V,-0.0246
2011-09-01,UNH,-0.026
2011-10-01,MSFT,0.0699
2011-10-01,KO,0.0112
2011-10-01,XOM,0.0752
2011-10-01,IBM,0.0558
2011-10-01,CVX,0.1346
2011-10-01,AAPL,0.0615
2011-10-01,UTX,0.1083
2011-10-01,PG,0.0211
2011-10-01,DOW,0.2413
2011-10-01,CAT,0.2855
2011-10-01,WBA,0.0094
2011-10-01,BA,0.0873
2011-10-01,PFE,0.0894
2011-10-01,JNJ,0.011
2011-10-01,MMM,0.1007
2011-10-01,MRK,0.055
2011-10-01,DIS,0.1565
2011-10-01,MCD,0.0573
2011-10-01,JPM,0.1624
2011-10-01,WMT,0.0929
2011-10-01,NKE,0.1268
2011-10-01,AXP,0.1314
2011-10-01,INTC,0.1502
2011-10-01,TRV,0.1974
2011-10-01,VZ,0.0185
2011-10-01,HD,0.0891
2011-10-01,CSCO,0.1994
2011-10-01,GS,0.1586
2011-10-01,V,0.088
2011-10-01,UNH,0.0405
2011-11-01,MSFT,-0.0319
2011-11-01,KO,-0.0091
2011-11-01,XOM,0.0361
2011-11-01,IBM,0.0223
2011-11-01,CVX,-0.0135
2011-11-01,AAPL,-0.0558
2011-11-01,UTX,-0.0115
2011-11-01,PG,0.0091
2011-11-01,DOW,-0.0061
2011-11-01,CAT,0.0362
2011-11-01,WBA,0.0224
2011-11-01,BA,0.0505
2011-11-01,PFE,0.0524
2011-11-01,JNJ,0.014
2011-11-01,MMM,0.0325
2011-11-01,MRK,0.0362
2011-11-01,DIS,0.0278
2011-11-01,MCD,0.0363
2011-11-01,JPM,-0.109
2011-11-01,WMT,0.0384
2011-11-01,NKE,-0.0018
2011-11-01,AXP,-0.051
2011-11-01,INTC,0.0236
2011-11-01,TRV,-0.036
2011-11-01,VZ,0.0203
2011-11-01,HD,0.1036
2011-11-01,CSCO,0.0059
2011-11-01,GS,-0.1218
2011-11-01,V,0.0421
2011-11-01,UNH,0.0163
2011-12-01,MSFT,0.0149
2011-12-01,KO,0.0408
2011-12-01,XOM,0.0537
2011-12-01,IBM,-0.0219
2011-12-01,CVX,0.0348
2011-12-01,AAPL,0.0597
2011-12-01,UTX,-0.0458
2011-12-01,PG,0.0331
2011-12-01,DOW,0.0469
2011-12-01,CAT,-0.0744
2011-12-01,WBA,-0.0196
2011-12-01,BA,0.0678
2011-12-01,PFE,0.0782
2011-12-01,JNJ,0.0133
2011-12-01,MMM,0.0085
2011-12-01,MRK,0.0663
2011-12-01,DIS,0.0628
2011-12-01,MCD,0.0504
