date,ticker,ret
2011-12-01,JPM,0.0736
2011-12-01,WMT,0.0208
2011-12-01,NKE,0.0057
2011-12-01,AXP,-0.0181
2011-12-01,INTC,-0.0265
2011-12-01,TRV,0.0592
2011-12-01,VZ,0.0633
2011-12-01,HD,0.0719
2011-12-01,CSCO,-0.03
2011-12-01,GS,-0.0566
2011-12-01,V,0.047
2011-12-01,UNH,0.0425
2012-01-01,MSFT,0.1375
2012-01-01,KO,-0.0349
2012-01-01,XOM,-0.012
2012-01-01,IBM,0.0474
2012-01-01,CVX,-0.0308
2012-01-01,AAPL,0.1271
2012-01-01,UTX,0.072
2012-01-01,PG,-0.0471
2012-01-01,DOW,0.1652
2012-01-01,CAT,0.2095
2012-01-01,WBA,0.0091
2012-01-01,BA,0.0113
2012-01-01,PFE,-0.0111
2012-01-01,JNJ,0.005
2012-01-01,MMM,0.0609
2012-01-01,MRK,0.0151
2012-01-01,DIS,0.0373
2012-01-01,MCD,-0.0128
2012-01-01,JPM,0.1293
2012-01-01,WMT,0.0268
2012-01-01,NKE,0.0791
2012-01-01,AXP,0.0668
2012-01-01,INTC,0.0895
2012-01-01,TRV,-0.0147
2012-01-01,VZ,-0.0489
2012-01-01,HD,0.0559
2012-01-01,CSCO,0.0899
2012-01-01,GS,0.2327
2012-01-01,V,-0.0088
2012-01-01,UNH,0.0219
2012-02-01,MSFT,0.0816
2012-02-01,KO,0.0345
2012-02-01,XOM,0.0386
2012-02-01,IBM,0.0253
2012-02-01,CVX,0.066
2012-02-01,AAPL,0.1883
2012-02-01,UTX,0.0766
2012-02-01,PG,0.0727
2012-02-01,DOW,0
2012-02-01,CAT,0.0466
2012-02-01,WBA,0.0007
2012-02-01,BA,0.0163
2012-02-01,PFE,-0.0026
2012-02-01,JNJ,-0.0039
2012-02-01,MMM,0.0171
2012-02-01,MRK,-0.0026
2012-02-01,DIS,0.0794
2012-02-01,MCD,0.0094
2012-02-01,JPM,0.052
2012-02-01,WMT,-0.0372
2012-02-01,NKE,0.0378
2012-02-01,AXP,0.0548
2012-02-01,INTC,0.0254
2012-02-01,TRV,-0.0057
2012-02-01,VZ,0.0119
2012-02-01,HD,0.0716
2012-02-01,CSCO,0.012
2012-02-01,GS,0.0361
2012-02-01,V,0.1585
2012-02-01,UNH,0.0765
2012-03-01,MSFT,0.0162
2012-03-01,KO,0.0667
2012-03-01,XOM,0.0027
2012-03-01,IBM,0.0606
2012-03-01,CVX,-0.0175
2012-03-01,AAPL,0.1053
2012-03-01,UTX,-0.0111
2012-03-01,PG,-0.0061
2012-03-01,DOW,0.0412
2012-03-01,CAT,-0.0673
2012-03-01,WBA,0.01
2012-03-01,BA,-0.0077
2012-03-01,PFE,0.072
2012-03-01,JNJ,0.0135
2012-03-01,MMM,0.0184
2012-03-01,MRK,0.017
2012-03-01,DIS,0.0426
2012-03-01,MCD,-0.0119
2012-03-01,JPM,0.1718
2012-03-01,WMT,0.0426
2012-03-01,NKE,0.0082
2012-03-01,AXP,0.094
2012-03-01,INTC,0.0459
2012-03-01,TRV,0.0283
2012-03-01,VZ,0.0031
2012-03-01,HD,0.0637
2012-03-01,CSCO,0.0639
2012-03-01,GS,0.0802
2012-03-01,V,0.014
2012-03-01,UNH,0.0601
2012-04-01,MSFT,-0.0074
2012-04-01,KO,0.0312
2012-04-01,XOM,-0.0045
2012-04-01,IBM,-0.0075
2012-04-01,CVX,-0.0061
2012-04-01,AAPL,-0.026
2012-04-01,UTX,-0.0157
2012-04-01,PG,-0.0448
2012-04-01,DOW,-0.0219
2012-04-01,CAT,-0.0309
2012-04-01,WBA,0.0469
2012-04-01,BA,0.0327
2012-04-01,PFE,0.0113
2012-04-01,JNJ,-0.013
2012-04-01,MMM,0.0017
2012-04-01,MRK,0.0219
2012-04-01,DIS,-0.0153
2012-04-01,MCD,-0.0066
2012-04-01,JPM,-0.0587
2012-04-01,WMT,-0.0374
2012-04-01,NKE,0.0316
2012-04-01,AXP,0.0441
2012-04-01,INTC,0.01
2012-04-01,TRV,0.0865
2012-04-01,VZ,0.0693
2012-04-01,HD,0.0294
2012-04-01,CSCO,-0.0433
2012-04-01,GS,-0.0741
2012-04-01,V,0.0422
2012-04-01,UNH,-0.0473
2012-05-01,MSFT,-0.082
2012-05-01,KO,-0.0208
2012-05-01,XOM,-0.0827
2012-05-01,IBM,-0.0644
2012-05-01,CVX,-0.069
2012-05-01,AAPL,-0.0107
2012-05-01,UTX,-0.0864
2012-05-01,PG,-0.0212
2012-05-01,DOW,-0.0832
2012-05-01,CAT,-0.1474
2012-05-01,WBA,-0.1231
2012-05-01,BA,-0.0879
2012-05-01,PFE,-0.0354
2012-05-01,JNJ,-0.0316
2012-05-01,MMM,-0.0488
2012-05-01,MRK,-0.0423
2012-05-01,DIS,0.0603
2012-05-01,MCD,-0.076
2012-05-01,JPM,-0.2287
2012-05-01,WMT,0.124
2012-05-01,NKE,-0.0298
2012-05-01,AXP,-0.0727
2012-05-01,INTC,-0.0826
2012-05-01,TRV,-0.0285
2012-05-01,VZ,0.0312
2012-05-01,HD,-0.0417
2012-05-01,CSCO,-0.1898
2012-05-01,GS,-0.1649
2012-05-01,V,-0.0615
2012-05-01,UNH,-0.0068
2012-06-01,MSFT,0.048
2012-06-01,KO,0.0531
2012-06-01,XOM,0.0883
2012-06-01,IBM,0.0139
2012-06-01,CVX,0.0731
2012-06-01,AAPL,0.0109
2012-06-01,UTX,0.0192
2012-06-01,PG,-0.0167
2012-06-01,DOW,0.0245
2012-06-01,CAT,-0.0309
2012-06-01,WBA,-0.0308
2012-06-01,BA,0.0674
2012-06-01,PFE,0.0517
2012-06-01,JNJ,0.0822
2012-06-01,MMM,0.0615
2012-06-01,MRK,0.1221
2012-06-01,DIS,0.061
2012-06-01,MCD,-0.0091
2012-06-01,JPM,0.0778
2012-06-01,WMT,0.0593
2012-06-01,NKE,-0.1886
2012-06-01,AXP,0.0426
2012-06-01,INTC,0.0313
2012-06-01,TRV,0.029
2012-06-01,VZ,0.0672
2012-06-01,HD,0.074
2012-06-01,CSCO,0.0514
2012-06-01,GS,0.0017
2012-06-01,V,0.0732
2012-06-01,UNH,0.0528
2012-07-01,MSFT,-0.0366
2012-07-01,KO,0.0334
2012-07-01,XOM,0.015
2012-07-01,IBM,0.002
2012-07-01,CVX,0.0387
2012-07-01,AAPL,0.0458
2012-07-01,UTX,-0.0144
2012-07-01,PG,0.0629
2012-07-01,DOW,-0.0863
2012-07-01,CAT,-0.0021
2012-07-01,WBA,0.2292
2012-07-01,BA,-0.0052
2012-07-01,PFE,0.0452
2012-07-01,JNJ,0.0246
2012-07-01,MMM,0.0182
2012-07-01,MRK,0.058
2012-07-01,DIS,0.0132
2012-07-01,MCD,0.0094
2012-07-01,JPM,0.016
2012-07-01,WMT,0.0676
2012-07-01,NKE,0.0635
2012-07-01,AXP,-0.0052
2012-07-01,INTC,-0.0356
2012-07-01,TRV,-0.0186
2012-07-01,VZ,0.027
2012-07-01,HD,-0.0153
2012-07-01,CSCO,-0.0664
2012-07-01,GS,0.0526
2012-07-01,V,0.044
2012-07-01,UNH,-0.1267
2012-08-01,MSFT,0.0526
2012-08-01,KO,-0.0743
2012-08-01,XOM,0.0117
2012-08-01,IBM,-0.0014
2012-08-01,CVX,0.0318
2012-08-01,AAPL,0.0935
2012-08-01,UTX,0.0799
2012-08-01,PG,0.0411
2012-08-01,DOW,0.0184
2012-08-01,CAT,0.0133
2012-08-01,WBA,-0.0089
2012-08-01,BA,-0.028
2012-08-01,PFE,0.0017
2012-08-01,JNJ,-0.017
2012-08-01,MMM,0.0215
2012-08-01,MRK,-0.0254
2012-08-01,DIS,0.0067
2012-08-01,MCD,0.0093
2012-08-01,JPM,0.0317
2012-08-01,WMT,-0.0192
2012-08-01,NKE,0.0468
2012-08-01,AXP,0.0102
2012-08-01,INTC,-0.0251
2012-08-01,TRV,0.0334
2012-08-01,VZ,-0.0487
2012-08-01,HD,0.0931
2012-08-01,CSCO,0.1962
2012-08-01,GS,0.0523
2012-08-01,V,-0.0046
2012-08-01,UNH,0.0628
2012-09-01,MSFT,-0.0344
2012-09-01,KO,0.021
2012-09-01,XOM,0.0475
2012-09-01,IBM,0.0647
2012-09-01,CVX,0.0392
2012-09-01,AAPL,0.0028
2012-09-01,UTX,-0.0195
2012-09-01,PG,0.0323
2012-09-01,DOW,-0.0012
2012-09-01,CAT,0.0083
2012-09-01,WBA,0.019
2012-09-01,BA,-0.0253
2012-09-01,PFE,0.0415
2012-09-01,JNJ,0.0219
2012-09-01,MMM,-0.0019
2012-09-01,MRK,0.0573
2012-09-01,DIS,0.0568
2012-09-01,MCD,0.0253
2012-09-01,JPM,0.0899
2012-09-01,WMT,0.0165
2012-09-01,NKE,-0.0252
2012-09-01,AXP,-0.0247
2012-09-01,INTC,-0.0876
2012-09-01,TRV,0.0615
2012-09-01,VZ,0.0612
2012-09-01,HD,0.0638
2012-09-01,CSCO,0.0008
2012-09-01,GS,0.0753
2012-09-01,V,0.047
2012-09-01,UNH,0.0244
2012-10-01,MSFT,-0.041
2012-10-01,KO,-0.0198
2012-10-01,XOM,-0.0031
2012-10-01,IBM,-0.0623
2012-10-01,CVX,-0.0542
2012-10-01,AAPL,-0.1076
2012-10-01,UTX,-0.0017
2012-10-01,PG,0.0064
2012-10-01,DOW,0.0119
2012-10-01,CAT,-0.0083
2012-10-01,WBA,-0.0332
2012-10-01,BA,0.0121
2012-10-01,PFE,0.0008
2012-10-01,JNJ,0.0277
2012-10-01,MMM,-0.0522
2012-10-01,MRK,0.0119
2012-10-01,DIS,-0.0604
2012-10-01,MCD,-0.054
2012-10-01,JPM,0.0371
2012-10-01,WMT,0.0165
2012-10-01,NKE,-0.0372
2012-10-01,AXP,-0.0121
2012-10-01,INTC,-0.0452
2012-10-01,TRV,0.0393
2012-10-01,VZ,-0.0091
2012-10-01,HD,0.0167
2012-10-01,CSCO,-0.0948
2012-10-01,GS,0.0766
2012-10-01,V,0.0334
2012-10-01,UNH,0.0106
2012-11-01,MSFT,-0.0594
2012-11-01,KO,0.0268
2012-11-01,XOM,-0.027
2012-11-01,IBM,-0.0186
2012-11-01,CVX,-0.0331
2012-11-01,AAPL,-0.0124
2012-11-01,UTX,0.0318
2012-11-01,PG,0.0085
2012-11-01,DOW,0.0304
2012-11-01,CAT,0.0051
2012-11-01,WBA,-0.0297
2012-11-01,BA,0.0608
2012-11-01,PFE,0.0149
2012-11-01,JNJ,-0.0068
2012-11-01,MMM,0.045
2012-11-01,MRK,-0.0291
2012-11-01,DIS,0.011
2012-11-01,MCD,0.0116
2012-11-01,JPM,-0.0144
2012-11-01,WMT,-0.04
2012-11-01,NKE,0.0668
2012-11-01,AXP,-0.0013
2012-11-01,INTC,-0.0851
2012-11-01,TRV,-0.0017
2012-11-01,VZ,-0.0116
2012-11-01,HD,0.0648
2012-11-01,CSCO,0.1111
2012-11-01,GS,-0.0335
2012-11-01,V,0.0813
2012-11-01,UNH,-0.0288
2012-12-01,MSFT,0.0036
2012-12-01,KO,-0.044
2012-12-01,XOM,-0.018
2012-12-01,IBM,0.0078
2012-12-01,CVX,0.0232
2012-12-01,AAPL,-0.0907
2012-12-01,UTX,0.0237
2012-12-01,PG,-0.0278
2012-12-01,DOW,0.0815
2012-12-01,CAT,0.0573
2012-12-01,WBA,0.0914
2012-12-01,BA,0.0145
2012-12-01,PFE,0.0024
2012-12-01,JNJ,0.0053
2012-12-01,MMM,0.0209
2012-12-01,MRK,-0.0661
2012-12-01,DIS,0.0177
2012-12-01,MCD,0.0134
2012-12-01,JPM,0.0703
2012-12-01,WMT,-0.0471
2012-12-01,NKE,0.063
2012-12-01,AXP,0.0283
2012-12-01,INTC,0.0539
2012-12-01,TRV,0.0206
2012-12-01,VZ,-0.0193
2012-12-01,HD,-0.0495
2012-12-01,CSCO,0.0391
2012-12-01,GS,0.0829
2012-12-01,V,0.0125
2012-12-01,UNH,0.0011
2013-01-01,MSFT,0.0277
2013-01-01,KO,0.0273
2013-01-01,XOM,0.0395
2013-01-01,IBM,0.0601
2013-01-01,CVX,0.0648
2013-01-01,AAPL,-0.1441
2013-01-01,UTX,0.0678
2013-01-01,PG,0.1154
2013-01-01,DOW,-0.004
2013-01-01,CAT,0.098
2013-01-01,WBA,0.0797
2013-01-01,BA,-0.0198
2013-01-01,PFE,0.0973
2013-01-01,JNJ,0.0545
2013-01-01,MMM,0.0829
2013-01-01,MRK,0.0564
2013-01-01,DIS,0.0821
2013-01-01,MCD,0.0803
2013-01-01,JPM,0.0769
2013-01-01,WMT,0.0252
2013-01-01,NKE,0.0475
2013-01-01,AXP,0.0266
2013-01-01,INTC,0.0204
2013-01-01,TRV,0.0925
2013-01-01,VZ,0.0198
2013-01-01,HD,0.082
2013-01-01,CSCO,0.0469
2013-01-01,GS,0.1591
2013-01-01,V,0.0418
2013-01-01,UNH,0.0179
2013-02-01,MSFT,0.0211
2013-02-01,KO,0.0397
2013-02-01,XOM,0.0017
2013-02-01,IBM,-0.0068
2013-02-01,CVX,0.0252
2013-02-01,AAPL,-0.0251
2013-02-01,UTX,0.0401
2013-02-01,PG,0.0136
2013-02-01,DOW,-0.0149
2013-02-01,CAT,-0.0612
2013-02-01,WBA,0.0314
2013-02-01,BA,0.0476
2013-02-01,PFE,0.0033
2013-02-01,JNJ,0.0379
2013-02-01,MMM,0.0406
2013-02-01,MRK,-0.012
2013-02-01,DIS,0.0132
2013-02-01,MCD,0.0145
2013-02-01,JPM,0.0397
2013-02-01,WMT,0.0119
2013-02-01,NKE,0.0115
2013-02-01,AXP,0.0568
2013-02-01,INTC,0.0031
2013-02-01,TRV,0.025
2013-02-01,VZ,0.067
2013-02-01,HD,0.0236
2013-02-01,CSCO,0.0139
2013-02-01,GS,0.0162
2013-02-01,V,0.0067
2013-02-01,UNH,-0.0319
2013-03-01,MSFT,0.029
2013-03-01,KO,0.0517
2013-03-01,XOM,0.0063
2013-03-01,IBM,0.0621
2013-03-01,CVX,0.0143
2013-03-01,AAPL,0.0029
2013-03-01,UTX,0.0318
2013-03-01,PG,0.0116
2013-03-01,DOW,0.0139
2013-03-01,CAT,-0.0585
2013-03-01,WBA,0.1646
2013-03-01,BA,0.1164
2013-03-01,PFE,0.0544
2013-03-01,JNJ,0.0712
2013-03-01,MMM,0.0222
2013-03-01,MRK,0.0445
2013-03-01,DIS,0.0405
2013-03-01,MCD,0.0395
2013-03-01,JPM,-0.0298
2013-03-01,WMT,0.0639
2013-03-01,NKE,0.0835
2013-03-01,AXP,0.0854
2013-03-01,INTC,0.0457
2013-03-01,TRV,0.0526
2013-03-01,VZ,0.0563
2013-03-01,HD,0.0244
2013-03-01,CSCO,0.0019
2013-03-01,GS,-0.0174
2013-03-01,V,0.0706
2013-03-01,UNH,0.0743
2013-04-01,MSFT,0.1571
2013-04-01,KO,0.0467
2013-04-01,XOM,-0.0124
2013-04-01,IBM,-0.0504
2013-04-01,CVX,0.0268
2013-04-01,AAPL,0.0003
2013-04-01,UTX,-0.0229
2013-04-01,PG,0.004
2013-04-01,DOW,0.065
2013-04-01,CAT,-0.0205
2013-04-01,WBA,0.0384
2013-04-01,BA,0.0648
2013-04-01,PFE,0.0073
2013-04-01,JNJ,0.0454
2013-04-01,MMM,-0.015
2013-04-01,MRK,0.0633
2013-04-01,DIS,0.1063
2013-04-01,MCD,0.0246
2013-04-01,JPM,0.039
2013-04-01,WMT,0.0386
2013-04-01,NKE,0.0778
2013-04-01,AXP,0.017
2013-04-01,INTC,0.0969
2013-04-01,TRV,0.0145
2013-04-01,VZ,0.1073
2013-04-01,HD,0.0512
2013-04-01,CSCO,0.0093
2013-04-01,GS,-0.0073
2013-04-01,V,-0.0081
2013-04-01,UNH,0.0475
2013-05-01,MSFT,0.0613
2013-05-01,KO,-0.0553
2013-05-01,XOM,0.0237
2013-05-01,IBM,0.0317
2013-05-01,CVX,0.0143
2013-05-01,AAPL,0.0226
2013-05-01,UTX,0.0454
2013-05-01,PG,-0.0001
2013-05-01,DOW,0.0162
2013-05-01,CAT,0.0133
2013-05-01,WBA,-0.0298
2013-05-01,BA,0.0886
2013-05-01,PFE,-0.055
2013-05-01,JNJ,-0.0046
2013-05-01,MMM,0.0592
2013-05-01,MRK,-0.0064
2013-05-01,DIS,0.0038
2013-05-01,MCD,-0.047
2013-05-01,JPM,0.1139
2013-05-01,WMT,-0.031
2013-05-01,NKE,-0.0272
2013-05-01,AXP,0.1067
2013-05-01,INTC,0.0232
2013-05-01,TRV,-0.0198
2013-05-01,VZ,-0.1007
2013-05-01,HD,0.0724
2013-05-01,CSCO,0.1527
2013-05-01,GS,0.113
2013-05-01,V,0.0594
2013-05-01,UNH,0.0451
2013-06-01,MSFT,-0.0102
2013-06-01,KO,0.01
2013-06-01,XOM,-0.0013
2013-06-01,IBM,-0.0813
2013-06-01,CVX,-0.0359
2013-06-01,AAPL,-0.1183
2013-06-01,UTX,-0.0207
2013-06-01,PG,0.003
2013-06-01,DOW,-0.0572
2013-06-01,CAT,-0.0386
2013-06-01,WBA,-0.0745
2013-06-01,BA,0.0345
2013-06-01,PFE,0.0286
2013-06-01,JNJ,0.02
2013-06-01,MMM,-0.0083
2013-06-01,MRK,0.0039
2013-06-01,DIS,0.0011
2013-06-01,MCD,0.0252
2013-06-01,JPM,-0.033
2013-06-01,WMT,-0.0047
2013-06-01,NKE,0.0328
2013-06-01,AXP,-0.0125
2013-06-01,INTC,-0.0021
2013-06-01,TRV,-0.0394
2013-06-01,VZ,0.0384
2013-06-01,HD,-0.0102
2013-06-01,CSCO,0.0091
2013-06-01,GS,-0.0668
2013-06-01,V,0.0259
2013-06-01,UNH,0.05
2013-07-01,MSFT,-0.0783
2013-07-01,KO,-0.0007
2013-07-01,XOM,0.0376
2013-07-01,IBM,0.0206
2013-07-01,CVX,0.0638
2013-07-01,AAPL,0.1412
2013-07-01,UTX,0.1359
2013-07-01,PG,0.0508
2013-07-01,DOW,0.0892
2013-07-01,CAT,0.0124
2013-07-01,WBA,0.1369
2013-07-01,BA,0.026
2013-07-01,PFE,0.0521
2013-07-01,JNJ,0.089
2013-07-01,MMM,0.0739
2013-07-01,MRK,0.037
2013-07-01,DIS,0.0238
2013-07-01,MCD,-0.0093
2013-07-01,JPM,0.0629
2013-07-01,WMT,0.0463
2013-07-01,NKE,-0.0119
2013-07-01,AXP,-0.0102
2013-07-01,INTC,-0.0369
2013-07-01,TRV,0.0454
2013-07-01,VZ,-0.0069
2013-07-01,HD,0.0201
2013-07-01,CSCO,0.0586
2013-07-01,GS,0.0845
2013-07-01,V,-0.0314
2013-07-01,UNH,0.1126
2013-08-01,MSFT,0.0562
2013-08-01,KO,-0.0474
2013-08-01,XOM,-0.0636
2013-08-01,IBM,-0.0606
2013-08-01,CVX,-0.0354
2013-08-01,AAPL,0.0834
2013-08-01,UTX,-0.0467
2013-08-01,PG,-0.03
2013-08-01,DOW,0.0674
2013-08-01,CAT,-0.0045
2013-08-01,WBA,-0.0371
2013-08-01,BA,-0.0066
2013-08-01,PFE,-0.0349
2013-08-01,JNJ,-0.0688
2013-08-01,MMM,-0.0274
2013-08-01,MRK,-0.0183
2013-08-01,DIS,-0.0591
2013-08-01,MCD,-0.0301
2013-08-01,JPM,-0.0933
2013-08-01,WMT,-0.0576
2013-08-01,NKE,0.0017
2013-08-01,AXP,-0.0252
2013-08-01,INTC,-0.0484
2013-08-01,TRV,-0.0437
2013-08-01,VZ,-0.0424
2013-08-01,HD,-0.0574
2013-08-01,CSCO,-0.0891
2013-08-01,GS,-0.0695
2013-08-01,V,-0.0128
2013-08-01,UNH,-0.0152
2013-09-01,MSFT,-0.0036
2013-09-01,KO,-0.0005
2013-09-01,XOM,-0.0129
2013-09-01,IBM,0.016
2013-09-01,CVX,0.0089
2013-09-01,AAPL,-0.0215
2013-09-01,UTX,0.0771
2013-09-01,PG,-0.0295
2013-09-01,DOW,0.0353
2013-09-01,CAT,0.0104
2013-09-01,WBA,0.1192
2013-09-01,BA,0.1307
2013-09-01,PFE,0.0183
2013-09-01,JNJ,0.0032
2013-09-01,MMM,0.0513
2013-09-01,MRK,0.0158
2013-09-01,DIS,0.0602
2013-09-01,MCD,0.0196
2013-09-01,JPM,0.023
2013-09-01,WMT,0.0134
2013-09-01,NKE,0.1563
2013-09-01,AXP,0.0502
2013-09-01,INTC,0.0428
2013-09-01,TRV,0.0672
2013-09-01,VZ,-0.0149
2013-09-01,HD,0.0235
2013-09-01,CSCO,0.0052
2013-09-01,GS,0.04
2013-09-01,V,0.0956
2013-09-01,UNH,0.0021
2013-10-01,MSFT,0.0639
2013-10-01,KO,0.0446
2013-10-01,XOM,0.0416
2013-10-01,IBM,-0.0322
2013-10-01,CVX,-0.0127
2013-10-01,AAPL,0.0964
2013-10-01,UTX,-0.0146
2013-10-01,PG,0.0762
2013-10-01,DOW,0.0279
2013-10-01,CAT,0.0067
2013-10-01,WBA,0.1011
2013-10-01,BA,0.1106
2013-10-01,PFE,0.0682
2013-10-01,JNJ,0.0683
2013-10-01,MMM,0.0539
2013-10-01,MRK,-0.0529
2013-10-01,DIS,0.0636
2013-10-01,MCD,0.0032
2013-10-01,JPM,0.0044
2013-10-01,WMT,0.0377
2013-10-01,NKE,0.043
2013-10-01,AXP,0.0862
2013-10-01,INTC,0.0676
2013-10-01,TRV,0.018
2013-10-01,VZ,0.0935
2013-10-01,HD,0.0269
2013-10-01,CSCO,-0.0299
2013-10-01,GS,0.0168
2013-10-01,V,0.0291
2013-10-01,UNH,-0.0468
2013-11-01,MSFT,0.0849
2013-11-01,KO,0.0227
2013-11-01,XOM,0.0501
2013-11-01,IBM,0.0079
2013-11-01,CVX,0.029
2013-11-01,AAPL,0.0697
2013-11-01,UTX,0.0489
2013-11-01,PG,0.043
2013-11-01,DOW,-0.0104
2013-11-01,CAT,0.0149
2013-11-01,WBA,0.0046
2013-11-01,BA,0.0325
2013-11-01,PFE,0.0419
2013-11-01,JNJ,0.0293
2013-11-01,MMM,0.0659
2013-11-01,MRK,0.1051
2013-11-01,DIS,0.0284
2013-11-01,MCD,0.0172
2013-11-01,JPM,0.1102
2013-11-01,WMT,0.0555
2013-11-01,NKE,0.0446
2013-11-01,AXP,0.0489
2013-11-01,INTC,-0.0166
2013-11-01,TRV,0.0514
2013-11-01,VZ,-0.0176
2013-11-01,HD,0.0357
2013-11-01,CSCO,-0.0581
2013-11-01,GS,0.0536
2013-11-01,V,0.0366
2013-11-01,UNH,0.0911
2013-12-01,MSFT,-0.0189
2013-12-01,KO,0.0279
2013-12-01,XOM,0.0826
2013-12-01,IBM,0.0439
2013-12-01,CVX,0.0202
2013-12-01,AAPL,0.0089
2013-12-01,UTX,0.0265
2013-12-01,PG,-0.0334
2013-12-01,DOW,0.1449
2013-12-01,CAT,0.0734
